# JD     RV     RV_err 
 2458768.741800  15.363371  0.0118516360 
 2458768.741800  15.332176  0.0120010190 
 2458768.742200  15.319184  0.0119172000 
 2458768.742228  15.319184  0.0119171998 
 2458769.618800  14.992455  0.0121000600 
 2458769.618805  14.992455  0.0121000600 
 2458769.619200  15.072281  0.0119487720 
 2458769.619200  15.012643  0.0120194180 
 2458769.619241  15.012643  0.0120194177 
 2458769.619246  15.072281  0.0119487718 
 2458769.619686  15.076889  0.0122575353 
 2458769.619700  15.076889  0.0122575350 
 2458769.753900  15.339683  0.0120578110 
 2458769.753941  15.339683  0.0120578109 
 2458769.754369  15.384663  0.0133286366 
 2458769.754370  15.337406  0.0116141627 
 2458769.754400  15.337406  0.0116141630 
 2458769.754400  15.384663  0.0133286370 
 2458769.754800  15.278552  0.0114606797 
 2458769.754800  15.278552  0.0114606800 
 2458773.545446  14.835214  0.0236467467 
 2458773.545871  14.513799  0.0205517554 
 2458773.545874  14.830309  0.0216541307 
 2458774.668493  15.284893  0.0117047338 
 2458774.668500  15.284893  0.0117047340 
 2458774.668900  15.253209  0.0122218710 
 2458774.668900  15.307985  0.0121828590 
 2458774.668931  15.307985  0.0121828594 
 2458774.668945  15.253209  0.0122218714 
 2458774.669385  15.268616  0.0123004651 
 2458774.669400  15.268616  0.0123004650 
 2458774.771883  15.293430  0.0119792931 
 2458774.771900  15.293430  0.0119792930 
 2458774.772300  15.337599  0.0125626270 
 2458774.772300  15.286396  0.0118298900 
 2458774.772331  15.337599  0.0125626266 
 2458774.772335  15.286396  0.0118298902 
 2458774.772787  15.324134  0.0126361992 
 2458774.772800  15.324134  0.0126361990 
 2458775.567155  15.319680  0.0121573455 
 2458775.567200  15.319680  0.0121573450 
 2458775.567572  15.374929  0.0123057148 
 2458775.567584  15.370592  0.0127006995 
 2458775.567600  15.374929  0.0123057150 
 2458775.567600  15.370592  0.0127006990 
 2458775.568000  15.386169  0.0121295420 
 2458775.568013  15.386169  0.0121295424 
 2458775.740996  15.355338  0.0136674758 
 2458775.741000  15.355338  0.0136674760 
 2458775.741400  15.430191  0.0133907680 
 2458775.741400  15.396110  0.0134350220 
 2458775.741418  15.430191  0.0133907676 
 2458775.741425  15.396110  0.0134350217 
 2458775.741853  15.331860  0.0133951858 
 2458775.741900  15.331860  0.0133951860 
 2458776.546775  15.448855  0.0122184256 
 2458776.546800  15.448855  0.0122184260 
 2458776.547193  15.469915  0.0138144953 
 2458776.547200  15.440738  0.0138249690 
 2458776.547200  15.469915  0.0138144950 
 2458776.547203  15.440738  0.0138249686 
 2458776.547600  15.443873  0.0120783340 
 2458776.547632  15.443873  0.0120783343 
 2458776.730100  15.371240  0.0134746270 
 2458776.730117  15.371240  0.0134746269 
 2458776.730500  15.418155  0.0132022560 
 2458776.730500  15.363678  0.0128443200 
 2458776.730541  15.418155  0.0132022563 
 2458776.730546  15.363678  0.0128443198 
 2458776.730974  15.399457  0.0128374710 
 2458776.731000  15.399457  0.0128374710 
 2458778.759187  15.402812  0.0125610099 
 2458778.759200  15.402812  0.0125610100 
 2458778.759600  15.357768  0.0119558500 
 2458778.759600  15.415522  0.0122596970 
 2458778.759611  15.415522  0.0122596974 
 2458778.759616  15.357768  0.0119558496 
 2458778.760000  15.348782  0.0121674380 
 2458778.760045  15.348782  0.0121674376 
 2458780.543300  15.430893  0.0124575270 
 2458780.543349  15.430893  0.0124575270 
 2458780.543774  15.431911  0.0120447623 
 2458780.543778  15.404285  0.0122978387 
 2458780.543800  15.404285  0.0122978390 
 2458780.543800  15.431911  0.0120447620 
 2458780.544200  15.420066  0.0123981680 
 2458780.544206  15.420066  0.0123981677 
 2458780.718463  15.446370  0.0142477911 
 2458780.718500  15.446370  0.0142477910 
 2458780.718881  15.469869  0.0136377989 
 2458780.718891  15.401218  0.0139357695 
 2458780.718900  15.401218  0.0139357700 
 2458780.718900  15.469869  0.0136377990 
 2458780.719300  15.439474  0.0134163940 
 2458780.719320  15.439474  0.0134163941 
 2458781.523887  15.249228  0.0130623030 
 2458781.523900  15.249228  0.0130623030 
 2458781.524300  15.238555  0.0131134040 
 2458781.524300  15.315423  0.0145547910 
 2458781.524304  15.315423  0.0145547911 
 2458781.524316  15.238555  0.0131134045 
 2458781.524700  15.253203  0.0123213140 
 2458781.524745  15.253203  0.0123213140 
 2458781.638600  15.204673  0.0142515420 
 2458781.638626  15.204673  0.0142515424 
 2458781.639000  15.280255  0.0133063000 
 2458781.639047  15.280255  0.0133063002 
 2458781.639055  15.181379  0.0117283251 
 2458781.639100  15.181379  0.0117283250 
 2458781.639483  15.253208  0.0138676831 
 2458781.639500  15.253208  0.0138676830 
 2458791.761581  16.067825  0.0298469207 
 2458791.762000  15.684055  0.0250201260 
 2458791.762009  15.684055  0.0250201258 
 2458791.762010  14.842387  0.0176229160 
 2458792.588874  15.581936  0.0134502614 
 2458792.588900  15.581936  0.0134502610 
 2458792.589300  15.605439  0.0135729010 
 2458792.589300  15.608519  0.0139928250 
 2458792.589312  15.605439  0.0135729006 
 2458792.589314  15.608519  0.0139928255 
 2458792.589766  15.566652  0.0131586237 
 2458792.589800  15.566652  0.0131586240 
 2458793.744487  15.526603  0.0129225003 
 2458793.744500  15.526603  0.0129225000 
 2458793.744900  15.525300  0.0129550170 
 2458793.744900  15.654943  0.0131745020 
 2458793.744935  15.654943  0.0131745021 
 2458793.744939  15.525300  0.0129550166 
 2458793.745391  15.572436  0.0128262779 
 2458793.745400  15.572436  0.0128262780 
 2458794.721286  15.763876  0.0139178680 
 2458794.721300  15.763876  0.0139178680 
 2458794.721700  15.775631  0.0135440700 
 2458794.721700  15.788830  0.0130375140 
 2458794.721725  15.775631  0.0135440698 
 2458794.721726  15.788830  0.0130375137 
 2458794.722167  15.712713  0.0134698154 
 2458794.722200  15.712713  0.0134698150 
 2458795.788200  15.794673  0.0133839810 
 2458795.788213  15.794673  0.0133839811 
 2458795.788600  15.865836  0.0136534890 
 2458795.788647  15.865836  0.0136534894 
 2458795.788653  15.808024  0.0134749302 
 2458795.788700  15.808024  0.0134749300 
 2458795.789094  15.811787  0.0136734600 
 2458795.789100  15.811787  0.0136734600 
 2458796.489254  15.674479  0.0118172754 
 2458796.489300  15.674479  0.0118172750 
 2458796.489676  15.796133  0.0146099586 
 2458796.489683  15.748888  0.0122560784 
 2458796.489700  15.748888  0.0122560780 
 2458796.489700  15.796133  0.0146099590 
 2458796.490100  15.675188  0.0119159960 
 2458796.490112  15.675188  0.0119159959 
 2458796.679998  15.864108  0.0133629137 
 2458796.680000  15.864108  0.0133629140 
 2458796.680400  15.874282  0.0130396800 
 2458796.680400  15.876564  0.0132422670 
 2458796.680418  15.874282  0.0130396802 
 2458796.680427  15.876564  0.0132422665 
 2458796.680856  15.841634  0.0134323559 
 2458796.680900  15.841634  0.0134323560 
 2458798.510982  15.666089  0.0118117631 
 2458798.511000  15.666089  0.0118117630 
 2458798.511400  15.759652  0.0126063790 
 2458798.511400  15.673114  0.0119966980 
 2458798.511401  15.673114  0.0119966984 
 2458798.511411  15.759652  0.0126063793 
 2458798.511800  15.585381  0.0128299520 
 2458798.511840  15.585381  0.0128299519 
 2458798.602400  15.839144  0.0128857770 
 2458798.602434  15.839144  0.0128857766 
 2458798.602854  15.825864  0.0148734400 
 2458798.602862  15.811301  0.0146870765 
 2458798.602900  15.811301  0.0146870760 
 2458798.602900  15.825864  0.0148734400 
 2458798.603291  15.792226  0.0146862726 
 2458798.603300  15.792226  0.0146862730 
 2458798.728200  15.855556  0.0136485030 
 2458798.728210  15.855556  0.0136485035 
 2458798.728600  15.921363  0.0128816710 
 2458798.728600  15.777327  0.0123471460 
 2458798.728637  15.921363  0.0128816706 
 2458798.728639  15.777327  0.0123471458 
 2458798.729068  15.843394  0.0132117259 
 2458798.729100  15.843394  0.0132117260 
 2458800.473800  15.558229  0.0112682560 
 2458800.473802  15.558229  0.0112682558 
 2458800.474200  15.604137  0.0103556810 
 2458800.474200  15.582833  0.0129100920 
 2458800.474229  15.582833  0.0129100916 
 2458800.474231  15.604137  0.0103556811 
 2458800.474660  15.510829  0.0119673224 
 2458800.474700  15.510829  0.0119673220 
 2458800.614455  15.658260  0.0122954850 
 2458800.614500  15.658260  0.0122954850 
 2458800.614874  15.712327  0.0123211682 
 2458800.614884  15.688015  0.0123852542 
 2458800.614900  15.712327  0.0123211680 
 2458800.614900  15.688015  0.0123852540 
 2458800.615300  15.594335  0.0126195640 
 2458800.615313  15.594335  0.0126195644 
 2458800.756694  15.662174  0.0120091378 
 2458800.756700  15.662174  0.0120091380 
 2458800.757100  15.663716  0.0119676500 
 2458800.757100  15.692520  0.0117103130 
 2458800.757116  15.692520  0.0117103130 
 2458800.757123  15.663716  0.0119676495 
 2458800.757552  15.676746  0.0120141557 
 2458800.757600  15.676746  0.0120141560 
 2458801.517696  15.468716  0.0126835298 
 2458801.517700  15.468716  0.0126835300 
 2458801.518100  15.512294  0.0133711380 
 2458801.518100  15.505276  0.0126373400 
 2458801.518121  15.505276  0.0126373400 
 2458801.518125  15.512294  0.0133711377 
 2458801.518554  15.473628  0.0142068505 
 2458801.518600  15.473628  0.0142068500 
 2458801.673281  15.393272  0.0095994217 
 2458801.673300  15.393272  0.0095994217 
 2458801.673700  15.458075  0.0089228234 
 2458801.673700  15.412634  0.0088774286 
 2458801.673709  15.458075  0.0089228234 
 2458801.673710  15.412634  0.0088774286 
 2458801.674100  15.356415  0.0105846560 
 2458801.674139  15.356415  0.0105846562 
 2458804.481500  15.874713  0.0115296810 
 2458804.481524  15.874713  0.0115296806 
 2458804.481900  15.832234  0.0117629200 
 2458804.481944  15.832234  0.0117629203 
 2458804.481952  15.850721  0.0117484212 
 2458804.482000  15.850721  0.0117484210 
 2458804.482381  15.813629  0.0125190435 
 2458804.482400  15.813629  0.0125190430 
 2458804.574300  16.014345  0.0135602290 
 2458804.574336  16.014345  0.0135602286 
 2458804.574762  16.008456  0.0138222412 
 2458804.574765  15.889833  0.0142439257 
 2458804.574800  16.008456  0.0138222410 
 2458804.574800  15.889833  0.0142439260 
 2458804.575193  15.873041  0.0138034729 
 2458804.575200  15.873041  0.0138034730 
 2458804.716777  15.907004  0.0138010315 
 2458804.716800  15.907004  0.0138010310 
 2458804.717200  15.898829  0.0139006040 
 2458804.717200  16.096154  0.0145722970 
 2458804.717200  16.096154  0.0145722971 
 2458804.717206  15.898829  0.0139006042 
 2458804.717600  15.928917  0.0135619100 
 2458804.717646  15.928917  0.0135619099 
 2458805.479752  15.414150  0.0265026526 
 2458805.479800  15.414150  0.0265026530 
 2458805.518388  14.818839  0.0219751411 
 2458805.736965  14.885065  0.0197988613 
 2458805.744106  14.423951  0.0240352181 
 2458805.774432  16.870148  0.0287384873 
 2458806.472265  16.060441  0.0134331807 
 2458806.472300  16.060441  0.0134331810 
 2458806.472700  16.075466  0.0134729760 
 2458806.472700  16.198348  0.0157934560 
 2458806.472709  16.198348  0.0157934557 
 2458806.472717  16.075466  0.0134729759 
 2458806.473181  16.175553  0.0157464862 
 2458806.473200  16.175553  0.0157464860 
 2458806.563990  16.182090  0.0154301652 
 2458806.564000  16.182090  0.0154301650 
 2458806.564400  16.196158  0.0154243870 
 2458806.564400  16.138633  0.0157475280 
 2458806.564438  16.196158  0.0154243873 
 2458806.564442  16.138633  0.0157475281 
 2458806.564894  16.096739  0.0153341278 
 2458806.564900  16.096739  0.0153341280 
 2458806.701200  16.054246  0.0157420500 
 2458806.701234  16.054246  0.0157420496 
 2458806.701667  16.135589  0.0151916715 
 2458806.701686  16.083075  0.0157946382 
 2458806.701700  16.135589  0.0151916720 
 2458806.701700  16.083075  0.0157946380 
 2458806.702100  16.057362  0.0151239910 
 2458806.702127  16.057362  0.0151239906 
 2458806.793884  15.972689  0.0133289520 
 2458806.793900  15.972689  0.0133289520 
 2458806.794300  16.093890  0.0155289100 
 2458806.794300  15.999046  0.0144526250 
 2458806.794322  16.093890  0.0155289098 
 2458806.794324  15.999046  0.0144526247 
 2458806.794776  15.947084  0.0145851656 
 2458806.794800  15.947084  0.0145851660 
 2458807.696100  16.168117  0.0166618730 
 2458807.696107  16.168117  0.0166618731 
 2458807.696500  16.238001  0.0167611740 
 2458807.696500  16.184293  0.0167611520 
 2458807.696544  16.238001  0.0167611737 
 2458807.696548  16.184293  0.0167611522 
 2458807.696988  16.153932  0.0160851290 
 2458807.697000  16.153932  0.0160851290 
 2458807.792000  16.063701  0.0135764310 
 2458807.792046  16.063701  0.0135764312 
 2458807.792474  16.149480  0.0155351409 
 2458807.792487  16.054906  0.0133707753 
 2458807.792500  16.054906  0.0133707750 
 2458807.792500  16.149480  0.0155351410 
 2458807.792900  16.074839  0.0135299360 
 2458807.792916  16.074839  0.0135299363 
 2458808.656900  16.283626  0.0163955110 
 2458808.657354  16.293903  0.0157665518 
 2458808.657361  16.229413  0.0158771037 
 2458808.657400  16.229413  0.0158771040 
 2458808.657400  16.293903  0.0157665520 
 2458808.657800  16.244710  0.0154594050 
 2458808.657836  16.244710  0.0154594049 
 2458808.747353  16.286146  0.0154242633 
 2458808.747400  16.286146  0.0154242630 
 2458808.747775  16.297843  0.0156843098 
 2458808.747782  16.199647  0.0154503137 
 2458808.747800  16.199647  0.0154503140 
 2458808.747800  16.297843  0.0156843100 
 2458808.748200  16.087629  0.0152198950 
 2458808.748211  16.087629  0.0152198949 
 2458809.772000  16.184800  0.0171062440 
 2458809.772015  16.184800  0.0171062443 
 2458809.772556  16.169807  0.0160029844 
 2458809.772557  16.303657  0.0172605762 
 2458809.772600  16.303657  0.0172605760 
 2458809.772600  16.169807  0.0160029840 
 2458809.773100  16.173632  0.0154378290 
 2458809.773137  16.173632  0.0154378287 
 2458810.455700  16.282675  0.0162898520 
 2458810.455742  16.282675  0.0162898524 
 2458810.456200  16.333708  0.0166205170 
 2458810.456235  16.333708  0.0166205171 
 2458810.456254  16.272722  0.0158961073 
 2458810.456300  16.272722  0.0158961070 
 2458810.456700  16.130840  0.0149132830 
 2458810.456741  16.130840  0.0149132827 
 2458810.587200  16.433969  0.0178885560 
 2458810.587217  16.433969  0.0178885558 
 2458810.587699  16.426591  0.0171694625 
 2458810.587700  16.426591  0.0171694630 
 2458810.587700  16.401127  0.0171187430 
 2458810.587703  16.401127  0.0171187432 
 2458810.588200  16.387083  0.0173718470 
 2458810.588214  16.387083  0.0173718469 
 2458810.741100  16.395148  0.0168106690 
 2458810.741106  16.395148  0.0168106687 
 2458810.741500  16.437307  0.0166051300 
 2458810.741500  16.388806  0.0169579500 
 2458810.741525  16.437307  0.0166051304 
 2458810.741534  16.388806  0.0169579499 
 2458810.741975  16.372695  0.0170169621 
 2458810.742000  16.372695  0.0170169620 
 2458811.599900  16.397389  0.0176181910 
 2458811.599930  16.397389  0.0176181910 
 2458811.600394  16.416116  0.0174408200 
 2458811.600400  16.416116  0.0174408200 
 2458811.600400  16.371523  0.0185796480 
 2458811.600406  16.371523  0.0185796476 
 2458811.600869  16.366925  0.0182102191 
 2458811.600900  16.366925  0.0182102190 
 2458811.695900  16.194174  0.0155629140 
 2458811.695900  16.194174  0.0155629137 
 2458811.696100  16.246897  0.0168593880 
 2458811.696105  16.246897  0.0168593879 
 2458811.696300  16.254041  0.0173995650 
 2458811.696329  16.254041  0.0173995649 
 2458811.794200  16.112095  0.0175027000 
 2458811.794226  16.112095  0.0175027003 
 2458811.794651  16.157832  0.0179056289 
 2458811.794655  16.077912  0.0167588501 
 2458811.794700  16.077912  0.0167588500 
 2458811.794700  16.157832  0.0179056290 
 2458811.795084  16.134466  0.0180524663 
 2458811.795100  16.134466  0.0180524660 
 2458812.582400  16.524212  0.0182245890 
 2458812.582409  16.524212  0.0182245890 
 2458812.582800  16.509789  0.0188958320 
 2458812.582800  16.517698  0.0180643010 
 2458812.582838  16.509789  0.0188958319 
 2458812.582844  16.517698  0.0180643009 
 2458812.583300  16.434440  0.0183412700 
 2458812.583301  16.434440  0.0183412698 
 2458812.760300  16.338097  0.0176779490 
 2458812.760349  16.338097  0.0176779491 
 2458812.760800  16.162276  0.0183256590 
 2458812.760826  16.162276  0.0183256586 
 2458812.761371  16.303261  0.0172383812 
 2458812.761400  16.303261  0.0172383810 
 2458813.551873  16.422612  0.0169027126 
 2458813.551900  16.422612  0.0169027130 
 2458813.552294  16.585665  0.0179372310 
 2458813.552300  16.524162  0.0182025870 
 2458813.552300  16.585665  0.0179372310 
 2458813.552302  16.524162  0.0182025867 
 2458813.552700  16.556450  0.0186145610 
 2458813.552731  16.556450  0.0186145614 
 2458813.663200  16.591214  0.0192096870 
 2458813.663219  16.591214  0.0192096865 
 2458813.663600  16.608319  0.0186848370 
 2458813.663600  16.585092  0.0195187070 
 2458813.663641  16.608319  0.0186848372 
 2458813.663647  16.585092  0.0195187066 
 2458813.664076  16.561382  0.0194655807 
 2458813.664100  16.561382  0.0194655810 
 2458813.756089  16.504459  0.0190529593 
 2458813.756100  16.504459  0.0190529590 
